player_id,player_display_name,season,position,position_group,week,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0027873,Jermaine Gresham,2012,TE,TE,17,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.88,5.94,43.764706,0.29,0.11764706,0.05882353,40.17647,24.411764,1.9411764,1.2635547,0.0,1.2594067,0.18388844,0.13528904,0.370535,0.0,6.0235295,9.905882
00-0027873,Jermaine Gresham,2013,TE,TE,15,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.53,5.0,34.8,0.33,0.2,0.2,30.933332,19.466667,1.9333333,1.2174861,0.0,3.1218765,0.14035875,0.09823488,0.27930254,0.0,5.08,8.613334
00-0027873,Jermaine Gresham,2014,TE,TE,15,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.13,5.27,30.666666,0.33,0.2,0.0,22.733334,16.933332,1.6,0.013502806,0.0,1.5613256,0.16994715,0.0993533,0.32446802,0.0,5.0666666,9.2
00-0027873,Jermaine Gresham,2015,TE,TE,13,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.38,2.46,17.153847,0.08,0.0,0.0,20.0,5.6923075,1.0,0.35384148,0.0,0.96959734,0.07302723,0.05837115,0.15040064,0.0,2.176923,3.5615385
00-0027873,Jermaine Gresham,2016,TE,TE,16,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.31,3.81,24.4375,0.12,0.0625,0.0,28.25,8.625,1.1875,0.5735641,0.0,0.8176435,0.09658849,0.08014098,0.20098142,0.0,3.19375,5.50625
00-0027873,Jermaine Gresham,2017,TE,TE,14,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.36,3.29,23.0,0.14,0.0,0.0,21.142857,9.714286,1.2142857,0.08185425,0.0,1.5668623,0.08681534,0.057594717,0.17053932,0.0,3.1571429,5.5142856
00-0027873,Jermaine Gresham,2018,TE,TE,8,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.12,1.5,11.75,0.0,0.125,0.125,3.0,9.375,0.75,0.32843554,0.0,0.6279987,0.057312373,0.007378383,0.09113342,0.0,0.925,2.05
00-0027874,Demaryius Thomas,2010,WR,WR,10,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.2,0.1,0.0,0.1,0.1,0.0,-3.3438323,0.0,2.2,3.9,28.3,0.2,0.1,0.0,35.0,13.9,1.5,0.89340657,0.0,0.770308,0.10085891,0.096984334,0.2191774,0.0,3.84,6.04
00-0027874,Demaryius Thomas,2011,WR,WR,12,DEN,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.44630745,0.0,0.0,,0.08,0.41666666,0.0,0.0,0.0,0.0,-0.008590849,0.0,3.5,7.25,70.666664,0.42,0.0,0.0,111.083336,21.833334,2.6666667,3.6076934,0.0,0.5762122,0.29956558,0.36505052,0.70488375,0.0,9.608334,13.108334
00-0027874,Demaryius Thomas,2012,WR,WR,17,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.71,8.71,86.52941,0.65,0.1764706,0.1764706,96.76471,33.17647,3.6470587,4.713068,0.0,1.0237062,0.23693837,0.3195803,0.5791137,0.0,12.182353,17.888235
00-0027874,Demaryius Thomas,2013,WR,WR,19,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.32,9.47,91.36842,0.89,0.10526316,0.05263158,92.26316,43.526318,4.1578946,4.1871915,0.0,1.1422546,0.22651093,0.28120258,0.5366082,0.0,14.4,20.71579
00-0027874,Demaryius Thomas,2014,WR,WR,17,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.82,11.53,98.70588,0.71,0.0,0.0,116.82353,38.47059,4.2941175,2.5656855,0.06,0.86748636,0.31600434,0.36608043,0.7302628,0.0,14.223529,21.047058
00-0027874,Demaryius Thomas,2015,WR,WR,19,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.89,10.42,71.789474,0.32,0.10526316,0.10526316,110.8421,26.105263,3.5263157,-0.17654997,0.05,0.6904876,0.28533682,0.33152077,0.66006976,0.0,8.968421,14.863158
00-0027874,Demaryius Thomas,2016,WR,WR,16,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.62,9.0,67.6875,0.31,0.125,0.125,92.5625,20.125,3.125,1.5455405,0.06,0.7691646,0.2627187,0.30374277,0.606698,0.0,8.51875,14.14375
00-0027874,Demaryius Thomas,2017,WR,WR,16,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.19,8.75,59.3125,0.31,0.0625,0.0625,91.375,18.6875,3.3125,-0.6280454,0.0,0.6436736,0.25727355,0.32292858,0.61196035,0.0,7.68125,12.86875
00-0027874,Demaryius Thomas,2018,WR,WR,15,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.93,5.93,45.133335,0.33,0.0,0.0,60.466667,18.466667,2.4666667,1.9198148,0.0,0.85844237,0.18931568,0.22677714,0.4427175,0.0,6.5133333,10.446667
00-0027874,Demaryius Thomas,2019,WR,WR,11,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.27,5.27,39.363636,0.09,0.0,0.0,53.636364,15.454545,2.0,0.9365199,0.0,0.89072245,0.17806873,0.21458963,0.4173158,0.0,4.481818,7.754545
00-0027876,Tim Tebow,2010,TE,TE,7,DEN,5.86,11.71,93.42857,0.71,0.42857143,0.85714287,3.7142856,0.0,0.0,143.85715,35.42857,4.428571,2.573721,0.0,0.90178996,0.104947284,6.14,32.42857,0.86,0.14285715,0.0,1.7142857,1.9002321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,14.122857,14.122857
00-0027876,Tim Tebow,2011,TE,TE,15,DEN,9.67,21.2,145.4,0.93,0.4,2.5333333,16.866667,0.53,0.33,273.06668,52.533333,6.133333,-3.616012,0.0,0.54446924,0.025221959,9.13,48.2,0.47,0.4,0.13333334,2.6666667,1.1195099,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,15.702666,15.702666
00-0027876,Tim Tebow,2012,TE,TE,11,NYJ,0.55,0.73,3.5454545,0.0,0.0,0.18181819,0.6363636,0.0,0.0,6.2727275,2.2727273,0.18181819,-0.38324824,0.0,0.6759259,,2.91,9.272727,0.0,0.0,0.0,0.90909094,0.09917358,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.27272728,0.0,0.0,-1.479899,0.0,0.0,0.022727273,0.006048387,0.03832478,0.0,1.069091,1.069091
00-0027880,Jahvid Best,2010,RB,RB,15,DET,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.39375827,0.0,0.0,,11.4,37.0,0.27,0.06666667,0.06666667,1.6666666,-2.7310064,0.0,3.87,5.33,32.466667,0.13,0.0,0.0,-3.2666667,39.333332,1.0666667,0.052111413,0.0,2.9552052,0.13224402,-0.013877895,0.1886515,0.0,9.213333,13.08
00-0027880,Jahvid Best,2011,RB,RB,6,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,14.0,65.0,0.33,0.0,0.0,2.5,-0.4740861,0.0,4.5,6.67,47.833332,0.17,0.0,0.0,-3.0,51.333332,1.8333334,1.0580704,0.0,-8.865789,0.17155501,-0.009026567,0.25101393,0.0,14.283333,18.783333
00-0027887,Taylor Mays,2010,FS,DB,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,6.0,6.0
00-0027888,Toby Gerhart,2010,RB,RB,15,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,5.4,21.466667,0.07,0.06666667,0.06666667,0.8666667,-0.73321235,0.0,1.4,1.93,11.133333,0.0,0.13333334,0.13333334,0.13333334,11.533334,0.4,-1.5533596,0.0,5.1006413,0.06865253,-0.0015357238,0.10190379,0.0,3.26,4.66
00-0027888,Toby Gerhart,2011,RB,RB,15,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.27,35.4,0.07,0.06666667,0.0,1.6,-0.3085458,0.0,1.53,1.87,12.666667,0.2,0.0,0.0,0.8666667,11.666667,0.53333336,-0.29231316,0.0,-1.7757576,0.07230845,0.0024319433,0.110165045,0.0,6.4066668,7.94
00-0027888,Toby Gerhart,2012,RB,RB,15,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.33,11.266666,0.07,0.13333334,0.13333334,0.6666667,-0.8116324,0.0,1.33,1.8,10.333333,0.0,0.0,0.0,2.1333334,9.666667,0.6,-0.19325314,0.0,0.6519022,0.069795564,0.009296571,0.111200936,0.0,2.2933333,3.6266665
00-0027888,Toby Gerhart,2013,RB,RB,12,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,23.583334,0.17,0.083333336,0.083333336,1.0833334,1.2179532,0.0,1.08,1.58,7.3333335,0.0,0.0,0.0,0.083333336,6.9166665,0.25,-0.30086437,0.0,0.23863636,0.051455904,-0.001243667,0.07631329,0.0,3.925,5.008333
00-0027888,Toby Gerhart,2014,RB,RB,14,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.21,23.285715,0.14,0.071428575,0.071428575,1.6428572,-1.4777666,0.0,1.43,1.71,13.285714,0.0,0.0,0.0,-1.4285715,16.357143,0.71428573,0.08144433,0.0,-0.7127154,0.06723609,-0.020677296,0.08638003,0.0,4.3714285,5.8
00-0027888,Toby Gerhart,2015,RB,RB,5,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,8.8,0.0,0.0,0.0,0.6,-1.7608315,0.0,0.6,1.0,4.6,0.0,0.0,0.0,1.4,4.6,0.2,0.055264264,0.0,11.5,0.05336085,0.010143131,0.08714147,0.0,1.34,1.94
00-0027890,Ben Tate,2011,RB,RB,17,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.82,57.588234,0.24,0.23529412,0.1764706,3.235294,-0.0022719689,0.0,0.76,1.18,5.7647057,0.0,0.0,0.0,1.5294118,4.8235292,0.23529412,-0.0078871455,0.0,4.507576,0.07756457,0.010134084,0.12344071,0.0,7.394118,8.158824
00-0027890,Ben Tate,2012,RB,RB,12,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,5.58,23.333334,0.17,0.083333336,0.083333336,1.4166666,0.015843015,0.0,0.92,0.92,4.0833335,0.0,0.0,0.0,0.75,3.3333333,0.16666667,-0.15702806,0.0,1.62,0.068113856,0.0077250856,0.107578345,0.0,3.575,4.491667
00-0027890,Ben Tate,2013,RB,RB,14,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.93,55.07143,0.29,0.2857143,0.14285715,2.4285715,-1.1719152,0.0,2.43,3.5,10.0,0.0,0.071428575,0.0,-2.4285715,11.428572,0.071428575,-0.88100666,0.0,-0.6380729,0.09863795,-0.008424233,0.14205997,0.0,7.9357142,10.364285
00-0027890,Ben Tate,2014,RB,RB,12,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.33,32.5,0.33,0.083333336,0.0,1.5833334,-1.8488526,0.0,0.92,1.25,5.75,0.0,0.0,0.0,1.5,4.25,0.25,-1.8763207,0.0,6.819388,0.06131678,0.0066786427,0.09665022,0.0,5.825,6.741667
00-0027891,Golden Tate,2010,WR,WR,13,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.23,1.3076923,0.0,0.0,0.0,0.07692308,0.0051705935,0.0,1.69,3.23,17.846153,0.0,0.0,0.0,33.23077,8.923077,0.61538464,-0.61097187,0.0,0.58588094,0.097254165,0.10010093,0.21595189,0.0,1.9153845,3.6076922
00-0027891,Golden Tate,2011,WR,WR,15,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.33,0.93333334,0.0,0.0,0.0,0.06666667,-0.30316767,0.0,2.33,3.87,25.466667,0.2,0.06666667,0.0,44.133335,10.333333,1.0666667,1.0452372,0.0,1.0782877,0.12976418,0.1609562,0.30731562,0.0,3.84,6.173333
00-0027891,Golden Tate,2012,WR,WR,17,SEA,0.06,0.06,1.3529412,0.06,0.0,0.0,0.0,0.0,0.0,1.3529412,0.0,0.05882353,3.19385,0.0,1.0,,0.18,1.1764706,0.0,0.0,0.0,0.05882353,0.31349635,0.0,3.24,4.71,48.588234,0.47,0.05882353,0.05882353,62.882355,17.352942,2.1176472,2.8467612,0.0,0.92331815,0.18552573,0.2529198,0.45533243,0.0,7.9717646,11.207059
00-0027891,Golden Tate,2013,WR,WR,19,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.16,1.6315789,0.0,0.0,0.0,0.05263158,0.69863796,0.0,3.79,5.95,50.473682,0.26,0.05263158,0.0,62.31579,26.105263,2.4210527,2.1436596,0.0,1.3341928,0.240791,0.27288812,0.5522082,0.0,6.7894735,10.578947
00-0027891,Golden Tate,2014,WR,WR,17,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.29,1.7647059,0.0,0.0,0.0,0.05882353,0.2698828,0.0,6.18,9.0,83.52941,0.29,0.05882353,0.0,73.05882,43.52941,3.6470587,2.9718413,0.0,1.5947944,0.24100478,0.24602978,0.533728,0.0,10.294118,16.470589
00-0027891,Golden Tate,2015,WR,WR,16,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.38,2.5625,0.0,0.0,0.0,0.1875,0.054818783,0.0,5.62,8.0,50.8125,0.38,0.0625,0.0625,47.375,33.3125,3.125,0.95738703,0.0,1.9289745,0.20701182,0.17449644,0.43266523,0.0,7.4625,13.0875
00-0027891,Golden Tate,2016,WR,WR,17,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.65,0.23529412,0.0,0.05882353,0.05882353,0.05882353,-1.1907936,0.0,5.53,8.24,64.82353,0.24,0.05882353,0.0,66.117645,36.882355,2.8235295,1.3776449,0.06,1.2990732,0.2323899,0.24964172,0.523334,0.0,7.917647,13.447059
00-0027891,Golden Tate,2017,WR,WR,16,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.06,,,0.31,1.375,0.0,0.0,0.0,0.0625,-0.36729014,0.0,5.75,7.5,62.6875,0.31,0.0625,0.0625,44.75,38.3125,2.75,0.7863834,0.0,2.2532382,0.21411666,0.15123242,0.4270377,0.0,8.28125,14.03125
00-0027891,Golden Tate,2018,WR,WR,17,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.24,2.0,0.0,0.0,0.0,0.05882353,0.24021341,0.0,4.76,7.41,50.52941,0.29,0.11764706,0.0,52.117645,25.882353,2.235294,1.0436723,0.06,1.1372652,0.20893785,0.20433468,0.45644104,0.0,7.135294,11.9
00-0027891,Golden Tate,2019,WR,WR,11,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.09,1.4545455,0.0,0.0,0.0,0.09090909,1.0322742,0.0,4.45,7.73,61.454544,0.55,0.09090909,0.09090909,74.27273,25.818182,2.7272727,1.7862548,0.0,0.8583044,0.21515056,0.2594644,0.50435096,0.0,9.381819,13.836364
00-0027891,Golden Tate,2020,WR,WR,12,NYG,0.08,0.17,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,1.9166666,0.083333336,0.93269914,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.92,4.33,32.333332,0.17,0.0,0.0,38.666668,6.25,1.5833334,1.1224467,0.0,0.9572786,0.14038724,0.15967064,0.3223503,0.0,4.293333,7.21
00-0027893,Damian Williams,2010,WR,WR,9,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.11,0.5555556,0.0,0.0,0.0,0.0,0.3154378,0.0,1.78,3.11,24.333334,0.0,0.0,0.0,41.444443,4.4444447,1.1111112,1.0798378,0.0,0.6878518,0.10406949,0.12535615,0.24385355,0.0,2.488889,4.266667
00-0027893,Damian Williams,2011,WR,WR,15,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,6.27,39.466667,0.33,0.0,0.0,76.8,14.2,1.8,1.0578195,0.0,0.6121352,0.17680416,0.26340288,0.44958824,0.0,5.9466667,8.946667
00-0027893,Damian Williams,2012,WR,WR,13,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.31,3.46,24.923077,0.0,0.0,0.0,32.46154,5.769231,1.3846154,-1.107419,0.0,0.76211256,0.09931666,0.107975334,0.22455771,0.0,2.4923077,4.8
00-0027893,Damian Williams,2013,WR,WR,8,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.88,2.88,22.25,0.0,0.0,0.0,33.25,5.875,1.25,1.1243954,0.0,1.2535417,0.09524368,0.1182506,0.22564094,0.0,2.2250001,4.1
00-0027893,Damian Williams,2014,WR,WR,1,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,14.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0191808,0.0,1.0769231,0.032258064,0.047272727,0.08147801,0.0,1.4,2.4
00-0027902,Dez Bryant,2010,WR,WR,12,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.08,0.0,0.0,0.0,0.0,0.0,-0.64992857,0.0,3.75,6.0,46.75,0.5,0.0,0.0,65.75,16.0,2.25,2.0569932,0.0,0.68378305,0.17132661,0.28984523,0.45988154,0.16666667,8.675,12.425
00-0027902,Dez Bryant,2011,WR,WR,15,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.07,0.33333334,0.0,0.0,0.0,0.0,0.08318881,0.0,4.2,6.87,61.866665,0.6,0.06666667,0.06666667,83.73333,19.933332,3.2,2.9810438,0.0,1.0326592,0.20021226,0.29903078,0.5096399,0.0,9.6866665,13.886667
00-0027902,Dez Bryant,2012,WR,WR,16,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.12,-0.3125,0.0,0.0,0.0,0.0,-0.64194226,0.0,5.75,8.62,86.375,0.75,0.125,0.0625,104.25,28.0625,3.375,3.1489732,0.06,0.8359029,0.21117799,0.29673344,0.5244804,0.0,13.10625,18.85625
00-0027902,Dez Bryant,2013,WR,WR,16,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.06,0.0625,0.0,0.0,0.0,0.0,-0.39733693,0.0,5.81,10.0,77.0625,0.81,0.1875,0.0625,115.5625,32.75,4.1875,2.912242,0.0,0.743541,0.2697249,0.37165135,0.6647433,0.0,12.4625,18.275
00-0027902,Dez Bryant,2014,WR,WR,18,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.22,8.0,78.111115,0.89,0.055555556,0.0,98.0,25.5,3.5,3.7730606,0.0,1.0429832,0.2809481,0.38798538,0.6930119,0.0,13.144444,18.366667
00-0027902,Dez Bryant,2015,WR,WR,9,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.44,8.0,44.555557,0.33,0.0,0.0,105.0,14.555555,2.0,-1.4900438,0.0,0.48439965,0.2575195,0.42111835,0.6810621,0.0,6.4555554,9.9
00-0027902,Dez Bryant,2016,WR,WR,14,DAL,0.07,0.07,0.71428573,0.07,0.0,0.0,0.0,0.0,0.0,0.71428573,0.0,0.071428575,1.7572321,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.21,7.71,66.28571,0.71,0.071428575,0.071428575,107.07143,13.428572,3.142857,2.6618402,0.0,0.6181823,0.25138888,0.40354434,0.6595644,0.0,11.085714,15.3
00-0027902,Dez Bryant,2017,WR,WR,16,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.06,-0.25,0.0,0.0,0.0,0.0,-1.1009812,0.0,4.31,8.25,52.375,0.38,0.0625,0.0625,95.875,16.625,2.75,-0.6756093,0.0,0.55856645,0.26628026,0.38128835,0.66632223,0.0,7.3375,11.65
00-0027902,Dez Bryant,2020,WR,WR,6,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.17,7.8333335,0.33,0.0,0.0,11.833333,5.6666665,0.5,-0.0025861685,0.0,0.74791664,0.08646392,0.058389474,0.17056851,0.0,2.7833333,3.7833335
00-0027905,Will Tukuafu,2013,FB,RB,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-2.0,4.0,0.0,-0.45723715,0.0,-1.0,0.033333335,-0.006802721,0.045238096,0.0,0.2,1.2
00-0027905,Will Tukuafu,2014,FB,RB,4,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.25,0.5,0.0,0.0,0.0,0.25,0.5553015,0.0,0.5,0.75,3.0,0.0,0.0,0.0,1.75,2.0,0.25,0.3676076,0.0,2.0,0.031399183,0.0076194187,0.05243237,0.0,0.35,0.84999996
00-0027905,Will Tukuafu,2015,FB,RB,4,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,0.25,0.25,0.25,0.25,0.75,-2.1689017,0.0,0.25,0.25,1.75,0.25,0.0,0.0,0.5,1.25,0.25,2.1890223,0.0,3.5,0.03125,0.007518797,0.052138157,0.0,2.6999998,2.9499998
00-0027905,Will Tukuafu,2016,FB,RB,3,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.67,0.6666667,0.0,0.0,0.0,0.0,-1.5434096,0.0,0.0,0.33,0.0,0.0,0.0,0.0,1.6666666,0.0,0.0,-0.9799234,0.0,0.0,0.028571429,0.01618123,0.054184005,0.0,0.06666667,0.06666667
00-0027912,Danario Alexander,2010,WR,WR,8,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.5,4.62,38.25,0.12,0.0,0.0,60.5,14.125,1.5,0.7796365,0.0,0.6173748,0.13901785,0.24724437,0.38159782,0.0,4.575,7.0750003
00-0027912,Danario Alexander,2011,WR,WR,10,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.6,6.0,43.1,0.2,0.0,0.0,75.9,13.2,1.9,0.21343884,0.0,0.5780903,0.1723576,0.23782489,0.42501384,0.0,5.51,8.11
00-0027912,Danario Alexander,2012,WR,WR,10,LAC,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,-0.6590914,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.7,6.2,65.8,0.7,0.0,0.0,72.7,28.3,2.9,4.0832844,0.0,0.89536065,0.1939354,0.30622277,0.50525904,0.0,10.78,14.48
00-0027914,Andrew Sendejo,2014,FS,DB,1,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,48.0,0.0,0.0,0.0,1.0,5.9978614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,4.8,4.8
