division_matchup,team_home_favorite,schedule_week_1,schedule_sunday,schedule_month,team_home_elo_pre,team_away_elo_pre,score_avg_pts_for_roll.home,score_avg_pts_against_roll.home,score_avg_pts_for_roll.away,score_avg_pts_against_roll.away,weather_cold,weather_wind_bad,weather_rain,weather_snow,weather_fog,team_offense_type.home_strong,team_offense_type.home_weak,team_defense_type.home_strong,team_defense_type.home_weak,team_offense_type.away_strong,team_offense_type.away_weak,team_defense_type.away_strong,team_defense_type.away_weak
True,True,False,False,1,1020.720023407636,928.0646937895297,26.333333333333332,18.833333333333332,19.5,29.333333333333332,False,False,False,False,False,True,False,False,False,False,False,False,True
True,True,False,True,1,1020.720023407636,1076.5538265063985,26.333333333333332,20.666666666666668,20.0,16.333333333333332,False,False,False,False,False,True,False,False,False,False,False,True,False
False,False,False,False,9,1020.720023407636,1107.5056271456103,23.5,22.166666666666668,33.833333333333336,19.166666666666668,False,False,False,False,False,False,False,False,False,True,False,False,False
True,True,False,True,9,1020.720023407636,952.9721326724367,24.666666666666668,22.166666666666668,20.166666666666668,27.333333333333332,False,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,True,10,1020.720023407636,1065.4695872311397,17.166666666666668,22.666666666666668,18.333333333333332,15.833333333333334,False,False,False,False,False,False,True,False,False,False,False,True,False
True,True,False,True,10,1020.720023407636,888.3340018894845,17.333333333333332,21.0,17.166666666666668,24.333333333333332,False,False,False,False,False,False,True,False,False,False,True,False,True
True,True,False,True,10,1020.720023407636,1076.5538265063985,18.0,21.0,23.166666666666668,20.166666666666668,False,False,False,False,False,False,False,False,False,False,False,False,False
True,True,False,True,11,1020.720023407636,928.0646937895297,14.5,21.666666666666668,23.666666666666668,25.833333333333332,False,False,False,False,False,False,True,False,False,False,False,False,True
True,False,False,True,12,1020.720023407636,1050.066045486323,16.166666666666668,25.666666666666668,28.666666666666668,23.5,False,False,False,False,False,False,True,False,True,True,False,False,False
False,False,False,False,12,1020.720023407636,963.5834565372198,16.666666666666668,23.166666666666668,24.166666666666668,23.166666666666668,False,False,False,False,False,False,True,False,False,True,False,False,False
False,False,False,True,12,1020.720023407636,946.1797634574767,22.166666666666668,22.333333333333332,16.833333333333332,25.833333333333332,False,False,False,False,False,False,False,False,False,False,True,False,True
True,False,False,True,9,1020.720023407636,1076.5538265063985,23.666666666666668,21.833333333333332,27.5,18.166666666666668,False,False,False,False,False,False,False,False,False,True,False,False,False
False,False,False,True,10,1020.720023407636,1056.1827456266903,21.333333333333332,21.166666666666668,29.333333333333332,23.666666666666668,False,False,False,False,False,False,False,False,False,True,False,False,False
True,True,False,True,10,1020.720023407636,928.0646937895297,23.0,19.5,19.5,27.0,False,False,False,False,False,False,False,False,False,False,False,False,True
False,True,False,True,10,1020.720023407636,1071.712634727573,20.833333333333332,21.333333333333332,17.166666666666668,21.166666666666668,False,False,False,False,False,False,False,False,False,False,True,False,False
True,True,False,True,11,1020.720023407636,1050.066045486323,16.166666666666668,22.5,17.5,21.166666666666668,False,False,False,False,False,False,True,False,False,False,True,False,False
False,True,False,True,12,1020.720023407636,961.9814814228336,21.666666666666668,22.666666666666668,20.666666666666668,21.666666666666668,False,False,False,False,False,False,False,False,False,False,False,False,False
False,True,False,True,12,1020.720023407636,911.7988128822509,25.333333333333332,21.0,18.333333333333332,32.5,False,False,False,False,False,True,False,False,False,False,False,False,True
True,True,False,False,12,1020.720023407636,1053.9666878730643,29.833333333333332,21.333333333333332,22.666666666666668,21.0,False,False,False,False,False,True,False,False,False,False,False,False,False
False,False,False,False,9,963.5834565372198,1071.189207996572,29.166666666666668,31.0,25.833333333333332,15.5,False,False,False,False,False,True,False,False,True,True,False,True,False
False,True,False,True,9,963.5834565372198,1016.1879695783665,29.0,26.5,19.833333333333332,29.166666666666668,False,False,False,False,False,True,False,False,True,False,False,False,True
False,True,False,True,10,963.5834565372198,922.6059636691656,24.166666666666668,25.166666666666668,15.5,20.166666666666668,False,False,False,False,False,True,False,False,True,False,True,False,False
False,True,False,True,10,963.5834565372198,1056.1827456266903,24.5,23.166666666666668,21.166666666666668,29.833333333333332,False,False,False,False,False,True,False,False,False,False,False,False,True
True,False,False,True,11,963.5834565372198,1177.08966053594,20.0,26.333333333333332,21.333333333333332,19.333333333333332,False,False,False,False,False,False,False,False,True,False,False,False,False
False,False,False,True,11,963.5834565372198,1019.7978599255318,19.833333333333332,27.0,29.333333333333332,23.5,False,False,False,False,False,False,False,False,True,True,False,False,False
False,True,False,True,12,963.5834565372198,911.7988128822509,21.166666666666668,28.0,18.333333333333332,18.5,False,False,False,False,False,False,False,False,True,False,False,False,False
True,False,False,True,12,963.5834565372198,946.1797634574767,17.666666666666668,26.166666666666668,18.5,17.833333333333332,False,False,False,False,False,False,True,False,True,False,False,True,False
True,False,False,True,1,963.5834565372198,979.7382961995212,19.166666666666668,24.0,33.5,27.666666666666668,False,False,False,False,False,False,False,False,False,True,False,False,True
True,True,False,True,10,963.5834565372198,946.1797634574767,25.0,26.333333333333332,17.166666666666668,21.666666666666668,False,False,False,False,False,True,False,False,True,False,True,False,False
False,True,False,True,10,963.5834565372198,946.4051184618754,27.166666666666668,25.0,17.666666666666668,22.833333333333332,False,False,False,False,False,True,False,False,True,False,True,False,False
False,True,False,True,11,963.5834565372198,974.0195567854328,23.166666666666668,24.833333333333332,16.666666666666668,19.666666666666668,False,False,False,False,False,False,False,False,True,False,True,False,False
True,True,False,True,12,963.5834565372198,979.7382961995212,21.5,24.333333333333332,21.833333333333332,26.166666666666668,False,False,False,False,False,False,False,False,True,False,False,False,True
False,True,False,True,12,963.5834565372198,1036.365276301752,25.833333333333332,22.666666666666668,20.5,17.666666666666668,False,False,False,False,False,True,False,False,False,False,False,True,False
False,False,False,True,1,963.5834565372198,1076.5538265063985,26.166666666666668,24.166666666666668,29.333333333333332,15.166666666666666,False,False,False,False,False,True,False,False,True,True,False,True,False
True,False,False,False,1,963.5834565372198,1177.08966053594,21.666666666666668,23.666666666666668,28.333333333333332,21.0,False,False,False,False,False,False,False,False,False,True,False,False,False
False,False,False,True,9,963.5834565372198,1071.712634727573,17.0,26.333333333333332,18.833333333333332,17.833333333333332,False,False,False,False,False,False,True,False,True,False,False,True,False
False,True,False,False,10,963.5834565372198,1068.7992637049115,15.333333333333334,24.166666666666668,21.5,22.166666666666668,False,False,False,False,False,False,True,False,True,False,False,False,False
False,True,False,True,10,963.5834565372198,1036.365276301752,16.666666666666668,21.833333333333332,12.0,25.333333333333332,False,False,False,False,False,False,True,False,False,False,True,False,True
False,True,False,True,11,963.5834565372198,916.5085964025061,18.5,19.333333333333332,9.666666666666666,19.833333333333332,False,False,False,False,False,False,False,False,False,False,True,False,False
False,False,False,True,11,963.5834565372198,905.1515249408658,18.333333333333332,17.333333333333332,17.0,18.5,False,False,False,False,False,False,False,True,False,False,True,False,False
True,False,False,True,11,963.5834565372198,1177.08966053594,17.0,20.833333333333332,21.333333333333332,16.833333333333332,False,False,False,False,False,False,True,False,False,False,False,True,False
False,False,False,True,12,963.5834565372198,1033.313465888192,15.0,16.333333333333332,19.166666666666668,15.0,False,False,False,False,False,False,True,True,False,False,False,True,False
True,True,False,False,12,963.5834565372198,979.7382961995212,23.166666666666668,15.5,17.0,28.5,False,False,False,False,False,False,False,True,False,False,True,False,True
True,True,False,True,1,963.5834565372198,946.1797634574767,24.5,17.666666666666668,18.5,22.166666666666668,False,False,False,False,False,True,False,True,False,False,False,False,False
True,False,False,True,9,1016.1879695783665,1107.5056271456103,19.666666666666668,29.5,29.166666666666668,19.0,False,False,False,False,False,False,False,False,True,True,False,False,False
True,True,False,True,10,1016.1879695783665,974.0195567854328,19.0,31.666666666666668,22.5,23.0,False,False,False,False,False,False,False,False,True,False,False,False,False
False,False,False,True,10,1016.1879695783665,952.9721326724367,18.333333333333332,31.833333333333332,22.5,29.333333333333332,False,False,False,False,False,False,False,False,True,False,False,False,True
False,True,False,True,11,1016.1879695783665,946.4051184618754,18.333333333333332,26.666666666666668,10.166666666666666,30.333333333333332,False,False,False,False,False,False,False,False,True,False,True,False,True
False,False,False,False,11,1016.1879695783665,1071.189207996572,19.166666666666668,23.833333333333332,24.833333333333332,22.0,False,False,False,False,False,False,False,False,False,True,False,False,False
False,False,False,True,11,1016.1879695783665,888.3340018894845,22.5,17.0,15.5,22.0,False,False,False,False,False,False,False,True,False,False,True,False,False
False,True,False,True,12,1016.1879695783665,916.5085964025061,21.166666666666668,13.5,16.166666666666668,16.0,False,False,False,False,False,False,False,True,False,False,True,True,False
True,True,False,True,12,1016.1879695783665,905.1515249408658,24.5,13.166666666666666,17.666666666666668,29.5,False,False,False,False,False,True,False,True,False,False,True,False,True
True,False,False,True,1,1016.1879695783665,1036.365276301752,23.333333333333332,17.333333333333332,27.0,21.0,False,False,False,False,False,False,False,True,False,True,False,False,False
True,True,False,True,9,1016.1879695783665,1036.365276301752,21.166666666666668,16.833333333333332,22.666666666666668,28.333333333333332,False,False,False,False,False,False,False,True,False,False,False,False,True
True,False,False,True,9,1016.1879695783665,1107.5056271456103,23.166666666666668,20.833333333333332,33.5,17.833333333333332,False,False,False,False,False,False,False,False,False,True,False,True,False
False,False,False,True,10,1016.1879695783665,1033.313465888192,21.833333333333332,25.833333333333332,23.166666666666668,19.666666666666668,False,False,False,False,False,False,False,False,True,False,False,False,False
False,True,False,True,10,1016.1879695783665,1071.712634727573,21.166666666666668,26.333333333333332,14.0,23.666666666666668,False,False,False,False,False,False,False,False,True,False,True,False,False
False,True,False,True,11,1016.1879695783665,961.9814814228336,25.666666666666668,25.0,22.0,27.666666666666668,False,False,False,False,False,True,False,False,True,False,False,False,True
False,True,False,True,11,1016.1879695783665,946.4051184618754,27.833333333333332,20.833333333333332,14.666666666666666,26.833333333333332,False,False,False,False,False,True,False,False,False,False,True,False,True
False,True,False,True,12,1016.1879695783665,1068.7992637049115,25.333333333333332,24.333333333333332,26.5,24.333333333333332,False,False,False,False,False,True,False,False,True,True,False,False,True
True,True,False,True,1,1016.1879695783665,905.1515249408658,19.166666666666668,23.833333333333332,11.0,20.0,False,False,False,False,False,False,False,False,False,False,True,False,False
False,True,False,True,9,1016.1879695783665,946.1797634574767,32.166666666666664,22.333333333333332,23.0,38.0,False,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,True,10,1016.1879695783665,916.5085964025061,35.333333333333336,28.166666666666668,11.5,31.833333333333332,False,False,False,False,False,True,False,False,True,False,True,False,True
False,True,False,True,10,1016.1879695783665,888.3340018894845,37.166666666666664,26.0,18.666666666666668,31.0,False,False,False,False,False,True,False,False,True,False,False,False,True
True,True,False,True,10,1016.1879695783665,1036.365276301752,35.166666666666664,25.5,13.5,26.5,False,False,False,False,False,True,False,False,True,False,True,False,True
False,True,False,True,11,1016.1879695783665,963.5834565372198,25.833333333333332,19.833333333333332,17.666666666666668,18.5,False,False,False,False,False,True,False,False,False,False,True,False,False
False,True,False,False,12,1016.1879695783665,970.6497656149076,28.5,17.833333333333332,18.166666666666668,23.666666666666668,False,False,False,False,False,True,False,True,False,False,False,False,False
True,True,False,True,12,1016.1879695783665,905.1515249408658,28.333333333333332,15.0,11.5,21.833333333333332,False,False,False,False,False,True,False,True,False,False,True,False,False
False,True,False,True,12,1016.1879695783665,1065.4695872311397,29.666666666666668,14.833333333333334,30.333333333333332,20.166666666666668,False,False,False,False,False,True,False,True,False,True,False,False,False
True,False,False,True,1,1016.1879695783665,1107.5056271456103,26.166666666666668,23.333333333333332,26.166666666666668,20.166666666666668,False,False,False,False,False,True,False,False,False,True,False,False,False
False,True,False,True,9,1016.1879695783665,901.115105782969,18.666666666666668,23.333333333333332,18.166666666666668,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False
True,True,False,False,9,1016.1879695783665,1107.5056271456103,15.333333333333334,28.5,28.0,19.5,False,False,False,False,False,False,True,False,True,True,False,False,False
False,False,False,True,9,1033.313465888192,1050.066045486323,30.666666666666668,33.0,23.5,23.5,False,False,False,False,False,True,False,False,True,False,False,False,False
False,False,False,True,10,1033.313465888192,961.9814814228336,27.333333333333332,29.833333333333332,27.5,21.0,False,False,False,False,False,True,False,False,True,True,False,False,False
True,True,False,True,10,1033.313465888192,980.9644965547423,25.0,24.0,22.166666666666668,29.166666666666668,False,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,True,10,1033.313465888192,1065.4695872311397,23.166666666666668,21.666666666666668,32.666666666666664,21.833333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
True,False,False,True,11,1033.313465888192,1068.7992637049115,26.833333333333332,25.0,21.166666666666668,15.333333333333334,False,False,False,False,False,True,False,False,True,False,False,True,False
False,True,False,False,12,1033.313465888192,1071.712634727573,30.166666666666668,29.333333333333332,23.333333333333332,30.0,False,False,False,False,False,True,False,False,True,False,False,False,True
False,False,False,True,12,1033.313465888192,1020.720023407636,27.166666666666668,26.833333333333332,25.833333333333332,21.666666666666668,False,False,False,False,False,True,False,False,True,True,False,False,False
True,True,False,True,1,1033.313465888192,922.6059636691656,24.0,25.0,22.0,25.5,False,False,False,False,False,False,False,False,True,False,False,False,True
True,True,False,True,9,1033.313465888192,1068.7992637049115,23.333333333333332,21.333333333333332,23.166666666666668,22.5,False,False,False,False,False,False,False,False,False,False,False,False,False
True,True,False,True,9,1033.313465888192,980.9644965547423,20.333333333333332,23.166666666666668,29.5,32.333333333333336,False,False,False,False,False,False,False,False,False,True,False,False,True
True,True,False,True,10,1033.313465888192,922.6059636691656,24.333333333333332,19.833333333333332,17.166666666666668,22.833333333333332,False,False,False,False,False,True,False,False,False,False,True,False,False
False,True,False,True,10,1033.313465888192,928.0646937895297,25.0,22.833333333333332,22.0,23.833333333333332,False,False,False,False,False,True,False,False,False,False,False,False,False
False,False,False,True,11,1033.313465888192,1065.4695872311397,23.833333333333332,25.166666666666668,30.0,17.5,False,False,False,False,False,False,False,False,True,True,False,True,False
False,True,False,False,11,1033.313465888192,1036.365276301752,24.5,25.833333333333332,22.666666666666668,17.333333333333332,False,False,False,False,False,True,False,False,True,False,False,True,False
False,True,False,True,12,1033.313465888192,905.1515249408658,25.0,26.833333333333332,18.166666666666668,15.833333333333334,False,False,False,False,False,True,False,False,True,False,False,True,False
False,True,False,False,12,1033.313465888192,974.0195567854328,26.333333333333332,31.333333333333332,19.333333333333332,30.0,False,False,False,False,False,True,False,False,True,False,False,False,True
False,True,False,False,12,1033.313465888192,916.5085964025061,25.333333333333332,30.333333333333332,20.666666666666668,27.666666666666668,False,False,False,False,False,True,False,False,True,False,False,False,True
False,True,False,True,1,1033.313465888192,916.5085964025061,26.5,29.833333333333332,25.166666666666668,23.833333333333332,False,False,False,False,False,True,False,False,True,True,False,False,False
True,True,False,True,9,1033.313465888192,1025.007351001097,25.5,27.5,20.5,25.333333333333332,False,False,False,False,False,True,False,False,True,False,False,False,True
False,True,False,True,9,1033.313465888192,979.7382961995212,23.166666666666668,27.833333333333332,29.166666666666668,26.5,False,False,False,False,False,False,False,False,True,True,False,False,True
False,False,False,True,10,1033.313465888192,1177.08966053594,22.333333333333332,25.5,27.666666666666668,19.166666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
False,False,False,False,10,1033.313465888192,1076.5538265063985,22.333333333333332,22.0,28.5,17.0,False,False,False,False,False,False,False,False,False,True,False,True,False
False,False,False,True,11,1033.313465888192,1053.9666878730643,23.833333333333332,19.0,25.333333333333332,20.333333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
True,True,False,False,11,1033.313465888192,922.6059636691656,22.333333333333332,17.833333333333332,19.0,20.0,False,False,False,False,False,False,False,True,False,False,False,False,False
True,False,False,True,12,1033.313465888192,980.9644965547423,18.0,18.166666666666668,28.5,25.333333333333332,False,False,False,False,False,False,False,False,False,True,False,False,True
True,True,False,True,12,1033.313465888192,1068.7992637049115,15.166666666666666,20.5,27.333333333333332,23.166666666666668,False,False,False,False,False,False,True,False,False,True,False,False,False
False,False,False,True,9,1033.313465888192,1076.5538265063985,21.5,23.833333333333332,24.833333333333332,23.333333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
True,True,False,True,9,1036.365276301752,1016.1879695783665,18.833333333333332,19.166666666666668,22.833333333333332,24.833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,True
False,True,False,True,9,1036.365276301752,1053.9666878730643,17.166666666666668,20.833333333333332,24.5,14.666666666666666,False,False,False,False,False,False,True,False,False,True,False,True,False
False,False,False,True,10,1036.365276301752,1025.007351001097,18.0,20.333333333333332,30.666666666666668,23.333333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
False,False,False,True,10,1036.365276301752,1065.4695872311397,20.833333333333332,21.166666666666668,34.166666666666664,24.333333333333332,False,False,False,False,False,False,False,False,False,True,False,False,True
True,True,False,True,10,1036.365276301752,905.1515249408658,27.166666666666668,20.5,13.333333333333334,29.166666666666668,False,False,False,False,False,True,False,False,False,False,True,False,True
False,True,False,True,11,1036.365276301752,961.9814814228336,34.0,17.833333333333332,21.833333333333332,29.0,False,False,False,False,False,True,False,True,False,False,False,False,True
False,True,False,True,11,1036.365276301752,970.6497656149076,35.166666666666664,10.5,23.0,21.5,False,False,False,False,False,True,False,True,False,False,False,False,False
True,True,False,True,12,1036.365276301752,1107.5056271456103,26.333333333333332,15.0,24.5,21.5,False,True,False,False,False,True,False,True,False,True,False,False,False
False,True,False,True,1,1036.365276301752,901.115105782969,27.166666666666668,15.5,11.333333333333334,30.666666666666668,False,False,False,False,False,True,False,True,False,False,True,False,True
False,False,False,True,9,1036.365276301752,1071.189207996572,23.5,26.833333333333332,25.333333333333332,25.666666666666668,False,False,False,False,False,False,False,False,True,True,False,False,True
False,True,False,True,10,1036.365276301752,980.9644965547423,20.0,24.166666666666668,29.5,33.333333333333336,False,False,False,False,False,False,False,False,True,True,False,False,True
False,True,False,False,10,1036.365276301752,922.6059636691656,24.666666666666668,21.0,17.833333333333332,20.333333333333332,False,False,False,False,False,True,False,False,False,False,True,False,False
True,True,False,True,11,1036.365276301752,974.0195567854328,25.5,15.833333333333334,15.333333333333334,20.333333333333332,False,False,False,False,False,True,False,True,False,False,True,False,False
True,True,False,True,11,1036.365276301752,905.1515249408658,23.166666666666668,11.833333333333334,20.5,14.166666666666666,False,False,False,False,False,False,False,True,False,False,False,True,False
True,False,False,False,12,1036.365276301752,1107.5056271456103,18.0,18.833333333333332,26.166666666666668,21.333333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
False,False,False,False,12,1036.365276301752,1019.7978599255318,19.166666666666668,20.833333333333332,27.166666666666668,20.166666666666668,False,False,False,False,False,False,False,False,False,True,False,False,False
True,True,False,True,1,1036.365276301752,1016.1879695783665,21.333333333333332,23.833333333333332,22.333333333333332,25.333333333333332,False,False,False,False,False,False,False,False,False,False,False,False,True
False,False,False,True,9,1036.365276301752,1056.1827456266903,22.5,24.333333333333332,26.833333333333332,18.0,False,False,False,False,False,False,False,False,True,True,False,False,False
True,False,False,True,9,1036.365276301752,1016.1879695783665,20.833333333333332,26.166666666666668,23.833333333333332,23.333333333333332,False,False,False,False,False,False,False,False,True,False,False,False,False
False,True,False,True,10,1036.365276301752,1053.9666878730643,13.0,27.666666666666668,17.166666666666668,14.333333333333334,False,False,False,False,False,False,True,False,True,False,True,True,False
True,False,False,True,10,1036.365276301752,1107.5056271456103,13.5,25.333333333333332,30.333333333333332,16.0,False,False,False,False,False,False,True,False,True,True,False,True,False
False,True,False,True,11,1036.365276301752,911.7988128822509,13.833333333333334,28.166666666666668,22.166666666666668,26.5,False,False,False,False,False,False,True,False,True,False,False,False,True
True,False,False,True,11,1036.365276301752,974.0195567854328,14.333333333333334,23.5,24.166666666666668,24.833333333333332,False,False,False,False,False,False,True,False,False,True,False,False,True
False,False,False,True,12,1036.365276301752,979.7382961995212,12.666666666666666,17.0,21.833333333333332,17.166666666666668,False,False,False,False,False,False,True,True,False,False,False,True,False
False,False,False,True,12,1036.365276301752,1177.08966053594,11.333333333333334,15.166666666666666,22.0,19.333333333333332,False,False,False,False,False,False,True,True,False,False,False,False,False
True,True,False,True,1,1036.365276301752,905.1515249408658,14.666666666666666,19.666666666666668,17.5,19.5,False,False,False,False,False,False,True,False,False,False,True,False,False
False,False,False,True,9,1036.365276301752,1050.066045486323,17.166666666666668,21.166666666666668,22.166666666666668,20.666666666666668,False,False,False,False,False,False,True,False,False,False,False,False,False
False,False,False,True,9,1053.9666878730643,1068.7992637049115,32.166666666666664,19.0,26.666666666666668,22.166666666666668,False,False,False,False,False,True,False,False,False,True,False,False,False
False,True,False,True,10,1053.9666878730643,916.5085964025061,22.5,18.0,19.833333333333332,23.5,False,False,False,False,False,False,False,False,False,False,False,False,False
True,False,False,True,10,1053.9666878730643,1025.007351001097,23.0,20.833333333333332,30.166666666666668,21.5,False,False,False,False,False,False,False,False,False,True,False,False,False
True,True,False,True,11,1053.9666878730643,952.9721326724367,26.0,21.0,24.0,23.333333333333332,False,False,False,False,False,True,False,False,False,False,False,False,False
False,False,False,False,11,1053.9666878730643,1107.5056271456103,21.666666666666668,26.333333333333332,25.666666666666668,19.666666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
False,False,False,False,12,1053.9666878730643,1065.4695872311397,22.333333333333332,29.166666666666668,24.666666666666668,20.166666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
False,False,False,False,12,1053.9666878730643,1016.1879695783665,15.666666666666666,21.166666666666668,25.0,12.166666666666666,False,False,False,False,False,False,True,False,False,True,False,True,False
True,True,False,True,1,1053.9666878730643,888.3340018894845,13.833333333333334,16.166666666666668,13.666666666666666,28.333333333333332,False,False,False,False,False,False,True,True,False,False,True,False,True
True,False,False,True,9,1053.9666878730643,1025.007351001097,16.166666666666668,16.0,27.666666666666668,16.5,False,False,False,False,False,False,True,True,False,True,False,True,False
False,False,False,True,10,1053.9666878730643,1033.313465888192,20.666666666666668,21.0,21.166666666666668,22.333333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False
False,True,False,True,10,1053.9666878730643,1050.066045486323,24.166666666666668,24.666666666666668,27.5,30.666666666666668,False,False,False,False,False,True,False,False,True,True,False,False,True
False,False,False,True,10,1053.9666878730643,1019.7978599255318,23.5,26.333333333333332,23.0,19.166666666666668,False,False,False,False,False,False,False,False,True,False,False,False,False
False,False,False,True,10,1053.9666878730643,963.5834565372198,27.0,25.666666666666668,24.0,25.0,False,False,False,False,False,True,False,False,True,False,False,False,True
False,False,False,False,11,1053.9666878730643,1071.189207996572,26.833333333333332,26.5,22.666666666666668,19.833333333333332,False,False,False,False,False,True,False,False,True,False,False,False,False
True,True,False,True,11,1053.9666878730643,1020.720023407636,22.333333333333332,23.166666666666668,16.333333333333332,22.166666666666668,False,False,False,False,False,False,False,False,False,False,True,False,False
True,True,False,True,12,1053.9666878730643,952.9721326724367,14.5,19.166666666666668,17.666666666666668,21.333333333333332,False,False,False,False,False,False,True,False,False,False,True,False,False
True,True,False,True,1,1053.9666878730643,888.3340018894845,13.5,13.0,23.333333333333332,19.666666666666668,False,False,False,False,False,False,True,True,False,False,False,False,False
False,True,False,True,9,1053.9666878730643,970.6497656149076,16.166666666666668,13.333333333333334,15.666666666666666,22.5,False,False,False,False,False,False,True,True,False,False,True,False,False
True,True,False,True,10,1053.9666878730643,1025.007351001097,14.833333333333334,16.0,19.166666666666668,21.5,False,False,False,False,False,False,True,True,False,False,False,False,False
False,True,False,False,10,1053.9666878730643,901.115105782969,19.5,18.666666666666668,23.666666666666668,20.833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False
False,True,False,True,11,1053.9666878730643,922.6059636691656,23.666666666666668,20.166666666666668,23.5,22.666666666666668,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,True,12,1053.9666878730643,980.9644965547423,24.666666666666668,26.5,26.5,28.833333333333332,False,False,False,False,False,True,False,False,True,True,False,False,True
True,True,False,True,12,1053.9666878730643,888.3340018894845,25.333333333333332,22.333333333333332,10.333333333333334,22.5,False,False,False,False,False,True,False,False,False,False,True,False,False
False,True,False,True,12,1053.9666878730643,916.5085964025061,23.0,18.833333333333332,15.666666666666666,25.166666666666668,False,False,False,False,False,False,False,False,False,False,True,False,True
True,True,False,True,1,1053.9666878730643,952.9721326724367,28.833333333333332,17.5,18.0,23.5,False,False,False,False,False,True,False,True,False,False,False,False,False
True,True,False,True,9,1053.9666878730643,888.3340018894845,32.0,13.666666666666666,9.166666666666666,25.0,False,False,False,False,False,True,False,True,False,False,True,False,True
False,False,False,True,9,916.5085964025061,946.1797634574767,13.166666666666666,21.833333333333332,23.5,26.833333333333332,False,False,False,False,False,False,True,False,False,False,False,False,True
False,True,False,True,9,916.5085964025061,952.9721326724367,16.333333333333332,23.333333333333332,19.333333333333332,31.0,False,False,False,False,False,False,True,False,False,False,False,False,True
False,False,False,True,10,916.5085964025061,888.3340018894845,21.0,25.5,21.166666666666668,22.0,False,False,False,False,False,False,False,False,True,False,False,False,False
False,False,False,True,11,916.5085964025061,963.5834565372198,20.5,23.666666666666668,22.833333333333332,24.166666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True
True,False,False,True,11,916.5085964025061,1056.1827456266903,16.5,19.0,27.833333333333332,20.166666666666668,False,False,False,False,False,False,True,False,False,True,False,False,False
True,False,False,True,12,916.5085964025061,1065.4695872311397,13.666666666666666,21.833333333333332,26.666666666666668,16.833333333333332,False,False,False,False,False,False,True,False,False,True,False,True,False
True,False,False,True,1,916.5085964025061,911.7988128822509,9.333333333333334,27.166666666666668,17.666666666666668,25.333333333333332,False,False,False,False,False,False,True,False,True,False,True,False,True
False,False,False,True,9,916.5085964025061,888.3340018894845,11.0,23.666666666666668,14.5,27.833333333333332,False,False,False,False,False,False,True,False,False,False,True,False,True
True,True,False,False,9,916.5085964025061,1065.4695872311397,12.666666666666666,24.0,22.666666666666668,21.0,False,False,False,False,False,False,True,False,False,False,False,False,False
False,True,False,True,10,916.5085964025061,922.6059636691656,14.333333333333334,20.333333333333332,18.333333333333332,18.5,False,False,False,False,False,False,True,False,False,False,False,False,False
False,False,False,True,10,916.5085964025061,1071.189207996572,21.166666666666668,18.833333333333332,26.333333333333332,23.5,False,False,False,False,False,False,False,False,False,True,False,False,False
False,True,False,True,11,916.5085964025061,946.4051184618754,21.833333333333332,19.0,16.666666666666668,24.666666666666668,False,False,False,False,False,False,False,False,False,False,True,False,True
False,True,False,True,11,916.5085964025061,980.9644965547423,21.5,22.166666666666668,18.333333333333332,23.5,False,False,False,False,False,False,False,False,False,False,False,False,False
True,False,False,True,12,916.5085964025061,1056.1827456266903,19.5,28.333333333333332,31.666666666666668,21.666666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
False,True,False,True,1,916.5085964025061,974.0195567854328,24.0,24.166666666666668,16.833333333333332,32.0,False,False,False,False,False,False,False,False,True,False,True,False,True
True,False,False,True,9,916.5085964025061,1065.4695872311397,19.333333333333332,26.833333333333332,26.0,17.666666666666668,False,False,False,False,False,False,False,False,True,True,False,True,False
False,False,False,False,10,916.5085964025061,1050.066045486323,14.0,30.666666666666668,25.5,24.666666666666668,False,False,False,False,False,False,True,False,True,True,False,False,True
True,False,False,True,10,916.5085964025061,911.7988128822509,14.166666666666666,22.333333333333332,20.0,29.0,False,False,False,False,False,False,True,False,False,False,False,False,True
False,False,False,True,10,916.5085964025061,905.1515249408658,10.666666666666666,19.833333333333332,17.333333333333332,18.833333333333332,False,False,False,False,False,False,True,False,False,False,True,False,False
False,False,False,True,11,916.5085964025061,1036.365276301752,14.666666666666666,20.833333333333332,15.5,19.5,False,False,False,False,False,False,True,False,False,False,True,False,False
False,False,False,False,12,916.5085964025061,1068.7992637049115,16.333333333333332,23.333333333333332,23.333333333333332,18.5,False,False,False,False,False,False,True,False,False,False,False,False,False
